site,hotel_id,customer_id,package_id,package_revision_id,nights,revision_number,booked_at,arrival_on,pax,pax_adult,revenue_dkk,discount_code_id
da,1140,30921,37494,37698,4,1,2021.08.02 16:05,2021.08.10,2,2,4516,672
da,1474,193267,38369,38397,2,1,2021.08.02 16:07,2021.08.07,2,2,1867,0
da,301,312368,36117,38434,2,1,2021.08.02 16:07,2021.08.23,4,4,1579,902
da,311,153804,36115,36115,2,1,2021.08.02 16:08,2021.08.07,2,2,713,561
da,4420,312369,37195,37198,2,1,2021.08.02 16:09,2021.08.12,2,2,1569,561
se,6566,238747,38090,38167,3,1,2021.08.02 16:11,2021.08.13,2,2,1167,906
se,4893,29451,35783,38422,3,1,2021.08.02 16:12,2021.08.02,2,2,2781,625
da,1474,226762,38369,38397,3,1,2021.08.02 16:13,2021.08.17,3,3,1533,319
da,4759,160023,37537,38225,3,2,2021.08.02 16:13,2021.08.11,2,2,4017,1313
da,1388,312370,36278,36278,4,1,2021.08.02 16:15,2021.08.12,3,2,1620,519
de,7844,312371,38359,38359,2,1,2021.08.02 16:17,2021.08.09,2,2,1499,1258
da,1191,156577,38353,38362,3,1,2021.08.02 16:17,2021.08.11,2,2,705,0
da,2673,156577,37984,38489,2,1,2021.08.02 16:19,2021.08.14,2,2,3299,0
da,415,312372,36330,37864,2,1,2021.08.02 16:19,2021.08.08,3,3,4027,561
da,2673,266341,37984,38489,2,1,2021.08.02 16:20,2021.08.14,2,2,4464,519
se,6828,297695,35626,35885,2,1,2021.08.02 16:21,2021.08.06,2,2,4384,1086
de,2793,312374,33889,33894,2,1,2021.08.02 16:22,2021.08.07,2,2,3022,1281
da,1505,305073,36282,37780,2,2,2021.08.02 16:23,2021.08.10,3,2,1831,519
se,6205,174991,37372,38183,2,1,2021.08.02 16:25,2021.08.07,3,2,1873,906
da,3070,47232,35506,37357,3,1,2021.08.02 16:25,2021.08.19,2,2,4764,519
de,1200,312375,36195,36195,5,1,2021.08.02 16:26,2021.08.01,2,2,3783,626
se,6514,312376,37585,38169,2,1,2021.08.02 16:28,2021.08.17,2,2,1546,275
se,846,312377,38466,38472,2,1,2021.08.02 16:28,2021.08.10,2,2,2056,625
se,5151,238747,37381,37381,1,1,2021.08.02 16:29,2021.08.12,2,2,2851,906
da,968,47232,38082,38100,3,1,2021.08.02 16:30,2021.08.26,2,2,4440,519
se,6958,283226,35341,38148,2,1,2021.08.02 16:31,2021.08.26,2,2,2114,0
da,4420,79268,37195,37198,2,1,2021.08.02 16:32,2021.08.19,4,4,547,519
se,2401,312378,37536,38226,2,1,2021.08.02 16:33,2021.08.05,2,2,1240,1037
se,1394,312380,36816,36816,5,1,2021.08.02 16:35,2021.08.02,2,2,2482,1111
se,3415,312381,38437,38437,2,1,2021.08.02 16:38,2021.08.16,1,1,4054,1037
se,3275,262897,35573,37401,2,1,2021.08.02 16:39,2021.08.22,2,2,1652,0
da,2995,308797,35558,37354,2,1,2021.08.02 16:40,2021.08.03,3,3,1646,519
da,5588,312370,36695,37932,2,1,2021.08.02 16:40,2021.08.19,3,3,1783,519
da,1769,312379,37205,37962,2,1,2021.08.02 16:40,2021.08.15,4,4,566,1029
da,4637,312382,38418,38456,2,1,2021.08.02 16:41,2021.08.27,2,2,852,0
de,1099,312383,36091,37441,2,1,2021.08.02 16:42,2021.09.15,2,2,2314,0
da,1071,312384,38356,38356,3,1,2021.08.02 16:42,2021.08.17,3,3,3690,902
de,1072,312385,36774,38479,5,1,2021.08.02 16:43,2021.08.09,2,2,3626,1033
de,6417,312386,35142,35142,3,1,2021.08.02 16:43,2021.08.13,3,2,2328,0
da,505,2624,36029,36609,2,2,2021.08.02 16:44,2021.08.13,4,4,2069,1029
se,2673,34130,30102,38487,4,1,2021.08.02 16:45,2021.08.26,2,2,2693,0
se,5710,171826,38066,38132,3,1,2021.08.02 16:47,2021.08.11,2,2,3579,0
da,1191,312388,38353,38362,2,1,2021.08.02 16:49,2021.08.22,4,4,1624,561
da,509,22930,37983,37983,3,1,2021.08.02 16:51,2021.08.02,5,4,4807,561
da,830,312391,35903,36832,5,1,2021.08.02 16:51,2021.08.16,2,2,2602,0
se,610,312392,37133,38172,2,1,2021.08.02 16:53,2021.08.07,4,4,4607,307
da,1388,93220,36278,36278,2,1,2021.08.02 16:56,2021.08.02,2,2,956,319
da,492,140586,37638,37795,5,1,2021.08.02 17:00,2021.08.14,4,2,3768,561
da,8272,166152,37677,37677,3,1,2021.08.02 17:02,2021.08.14,2,2,4281,1331
da,645,312395,37390,37390,2,1,2021.08.02 17:04,2021.08.12,2,2,2332,519
da,8000,312397,36540,36549,4,1,2021.08.02 17:06,2021.08.24,2,2,3185,761
se,2995,241405,35558,37354,2,1,2021.08.02 17:07,2021.08.14,4,4,3474,1114
se,995,60109,36601,36601,2,1,2021.08.02 17:08,2021.08.16,2,2,4768,906
se,6205,256371,37372,38183,2,1,2021.08.02 17:08,2021.08.04,2,2,3640,625
da,645,312398,37390,37390,2,1,2021.08.02 17:09,2021.08.12,2,2,3159,519
da,1474,311442,38369,38397,3,1,2021.08.02 17:09,2021.08.19,2,2,2872,519
se,1394,312399,38463,38464,4,1,2021.08.02 17:11,2021.08.28,2,2,3407,1037
se,1394,303272,38463,38464,2,1,2021.08.02 17:11,2021.08.05,2,2,4156,0
no,1617,312401,36244,37541,2,1,2021.08.02 17:14,2021.08.08,2,2,3654,1030
da,6941,22372,37756,37756,2,1,2021.08.02 17:15,2021.08.28,2,2,4520,1029
se,3279,312402,37023,38244,2,1,2021.08.02 17:17,2021.08.25,2,2,2157,1037
da,4274,241497,38036,38036,2,1,2021.08.02 17:20,2021.08.19,2,2,2736,561
se,5067,312404,37630,37630,2,1,2021.08.02 17:30,2021.08.09,4,2,4217,1113
da,301,312405,36117,38434,2,1,2021.08.02 17:31,2021.08.22,2,2,3594,0
da,1474,68964,38369,38397,2,1,2021.08.02 17:31,2021.08.01,4,4,3271,0
da,505,113434,36029,36609,2,1,2021.08.02 17:33,2021.08.11,2,2,2819,0
da,505,312406,36029,36609,2,1,2021.08.02 17:33,2021.08.22,2,2,1147,0
da,1474,52308,38369,38397,3,1,2021.08.02 17:36,2021.08.17,2,2,996,903
se,4599,8698,37010,37010,2,2,2021.08.02 17:41,2021.08.08,2,2,3285,0
se,4893,312407,38435,38435,3,1,2021.08.02 17:43,2021.08.12,2,2,4229,905
se,6969,262143,37351,38146,3,1,2021.08.02 17:44,2021.08.12,2,2,3903,625
da,505,41533,36029,36609,2,1,2021.08.02 17:44,2021.08.21,2,2,3365,0
da,3346,142938,36708,36708,2,1,2021.08.02 17:45,2021.08.15,2,2,4461,561
da,3250,142938,36715,37848,2,1,2021.08.02 17:48,2021.08.17,2,2,3738,561
da,5974,249756,37972,37972,2,1,2021.08.02 17:48,2021.08.10,2,2,3348,902
se,6483,312409,37859,38158,2,2,2021.08.02 17:52,2021.08.26,2,2,1663,625
se,1362,256506,38029,38029,3,1,2021.08.02 17:57,2021.08.23,4,4,2116,625
se,3279,297607,37023,38244,2,1,2021.08.02 18:01,2021.08.18,2,2,2427,625
da,2862,312410,36844,36844,3,1,2021.08.02 18:01,2021.08.05,4,4,3600,519
se,1275,69573,36855,36855,2,1,2021.08.02 18:05,2021.08.16,2,2,3824,904
da,1930,312411,35151,38485,3,1,2021.08.02 18:05,2021.08.01,2,2,517,519
da,648,312412,37391,38414,2,1,2021.08.02 18:07,2021.08.24,2,2,3306,561
da,648,254390,37391,38414,2,1,2021.08.02 18:07,2021.08.26,2,2,938,903
se,651,312413,38026,38026,2,1,2021.08.02 18:10,2021.08.04,4,4,3662,1037
da,884,7614,35385,38134,2,1,2021.08.02 18:11,2021.08.26,2,2,1427,1029
da,4455,312414,38295,38295,2,1,2021.08.02 18:15,2021.08.16,2,2,1520,672
de,7856,312415,37496,37496,3,1,2021.08.02 18:17,2021.08.03,2,2,2301,1132
no,6706,309747,35797,35797,2,1,2021.08.02 18:18,2021.09.01,2,2,662,907
da,1377,72243,36205,37300,5,1,2021.08.02 18:20,2021.08.22,3,3,1595,1100
da,1140,12356,37494,37698,2,1,2021.08.02 18:22,2021.08.18,2,2,3469,561
se,4759,180275,37537,38225,2,1,2021.08.02 18:22,2021.08.08,2,2,3553,891
da,1031,108588,36173,38099,3,1,2021.08.02 18:24,2021.08.30,2,2,2447,903
da,311,312418,36115,36115,2,1,2021.08.02 18:24,2021.08.16,2,2,3918,519
da,3636,162790,37827,38447,2,1,2021.08.02 18:27,2021.08.07,2,2,1550,0
da,1474,312420,38369,38397,3,1,2021.08.02 18:27,2021.08.06,2,2,3358,1029
se,505,312421,36029,36609,2,1,2021.08.02 18:29,2021.08.29,2,2,4691,1037
se,6945,251066,36805,36805,2,1,2021.08.02 18:30,2021.08.14,2,2,2843,0
se,7426,312422,35780,38166,2,1,2021.08.02 18:33,2021.08.05,2,2,3096,1037
da,7934,43615,37872,37872,3,1,2021.08.02 18:34,2021.08.03,2,2,1592,672
de,2481,312423,34749,34749,2,1,2021.08.02 18:34,2021.08.21,2,2,2698,1033
se,6566,312381,35631,38165,2,1,2021.08.02 18:35,2021.08.21,1,1,3441,990
se,501,312413,36548,36548,2,1,2021.08.02 18:40,2021.08.06,4,4,2221,1037
da,2995,312425,35558,37354,2,1,2021.08.02 18:48,2021.08.14,2,2,2151,672
no,3052,219505,36422,36422,2,1,2021.08.02 18:48,2021.08.06,4,4,2524,915
da,1617,312426,36244,37541,2,1,2021.08.02 18:50,2021.08.12,3,2,4338,1029
da,1045,83464,36280,36280,3,1,2021.08.02 18:53,2021.08.09,4,4,2212,561
da,1374,312427,37641,37767,3,1,2021.08.02 18:53,2021.08.07,3,2,1801,519
da,7730,254284,36083,37937,3,1,2021.08.02 18:53,2021.08.08,2,2,1959,1029
de,5441,312428,37836,37836,2,1,2021.08.02 18:54,2021.08.19,2,2,4630,1281
se,1571,227161,36250,38208,3,1,2021.08.02 19:05,2021.08.28,2,2,3118,891
se,1571,260365,36250,38208,3,1,2021.08.02 19:05,2021.08.28,2,2,1609,891
de,2862,257868,36844,36844,2,1,2021.08.02 19:09,2021.09.20,4,4,1546,1033
da,1191,169518,38353,38362,2,1,2021.08.02 19:10,2021.08.13,2,2,1308,902
se,6346,280682,36873,38175,3,1,2021.08.02 19:10,2021.08.22,2,2,3262,625
da,648,179191,37391,38414,2,1,2021.08.02 19:13,2021.08.26,2,2,4774,1100
da,1474,312430,38369,38397,3,1,2021.08.02 19:13,2021.08.19,2,2,1389,1313
se,6514,312431,38323,38323,3,1,2021.08.02 19:14,2021.08.22,2,2,3648,1037
se,6514,312433,38323,38323,3,1,2021.08.02 19:16,2021.08.22,2,2,4441,625
da,4680,27261,36853,38126,4,1,2021.08.02 19:17,2021.08.01,2,2,2702,902
se,846,274007,38058,38058,3,1,2021.08.02 19:20,2021.08.16,2,2,4941,1037
da,3472,241696,37805,38438,2,1,2021.08.02 19:21,2021.08.12,2,2,1992,901
da,3649,312436,37511,37521,2,1,2021.08.02 19:23,2021.08.05,4,4,1080,0
da,648,312437,37391,38414,2,1,2021.08.02 19:25,2021.08.01,2,2,3342,1029
da,2673,312438,37975,38488,2,1,2021.08.02 19:26,2021.08.16,2,2,4580,902
da,391,176053,35577,35577,3,1,2021.08.02 19:28,2021.08.16,4,2,3176,519
se,2758,312439,36869,36869,2,1,2021.08.02 19:31,2021.08.06,2,2,3994,0
de,1140,182129,37494,37698,2,1,2021.08.02 19:32,2021.08.06,2,2,541,1033
da,505,149072,36029,36609,2,1,2021.08.02 19:33,2021.08.28,4,4,4082,561
da,1054,10200,36437,36572,2,1,2021.08.02 19:36,2021.08.21,7,6,2807,903
se,6021,265839,38347,38347,2,1,2021.08.02 19:36,2021.08.20,2,2,2635,1037
da,1892,10200,35467,35467,3,1,2021.08.02 19:39,2021.08.23,7,6,1902,903
da,3260,312441,35892,35985,2,1,2021.08.02 19:41,2021.08.25,2,2,2254,561
da,4056,312442,36750,36750,2,1,2021.08.02 19:41,2021.10.29,8,8,3403,0
de,958,312443,35831,38366,5,1,2021.08.02 19:42,2021.09.10,2,2,2590,1034
da,3821,266570,36675,38018,2,1,2021.08.02 19:49,2021.08.20,2,2,2210,1100
da,8107,312444,38117,38117,6,1,2021.08.02 19:49,2021.08.20,2,2,1122,519
da,3730,311076,35968,35986,3,1,2021.08.02 19:51,2021.08.07,1,1,2511,0
da,7730,312445,36083,37937,2,1,2021.08.02 19:55,2021.08.06,2,2,1234,519
da,391,161597,35577,35577,3,1,2021.08.02 19:58,2021.08.22,2,2,2213,561
da,3894,312446,34064,38404,2,1,2021.08.02 20:01,2021.08.20,4,4,3825,1029
da,2673,54109,37984,38489,2,1,2021.08.02 20:01,2021.08.26,2,2,3767,519
da,2995,54109,35558,37354,2,1,2021.08.02 20:03,2021.08.28,2,2,1848,519
se,1964,229254,35391,35397,3,1,2021.08.02 20:03,2021.08.18,2,2,4830,0
se,996,18711,36625,36625,2,1,2021.08.02 20:06,2021.08.19,2,2,3860,1114
da,4166,312447,37152,37152,2,1,2021.08.02 20:08,2021.11.19,5,5,1241,1331
da,648,312448,37391,38414,2,1,2021.08.02 20:09,2021.08.16,2,2,2387,1029
da,7023,311862,36277,36277,3,1,2021.08.02 20:12,2021.08.26,4,4,2636,519
da,648,312449,37391,38414,2,1,2021.08.02 20:12,2021.08.07,2,2,2111,903
da,1191,22660,38353,38362,2,1,2021.08.02 20:13,2021.08.28,2,2,634,0
no,3895,31993,34054,34054,2,1,2021.08.02 20:15,2021.10.18,2,2,1181,0
da,509,206462,37983,37983,3,1,2021.08.02 20:15,2021.08.02,5,5,1180,561
se,6566,312451,38090,38167,3,1,2021.08.02 20:16,2021.08.28,4,2,3131,1114
se,846,312452,38466,38472,2,1,2021.08.02 20:17,2021.08.04,2,2,4156,891
da,3649,303162,33865,37522,5,1,2021.08.02 20:24,2021.08.22,2,2,4242,1029
de,6864,312453,36858,36858,4,1,2021.08.02 20:25,2021.08.22,4,2,1492,1034
da,3056,69540,36804,36804,3,1,2021.08.02 20:25,2021.08.20,4,4,3098,902
da,1474,312454,38369,38397,2,1,2021.08.02 20:26,2021.08.14,4,4,833,1100
se,3636,312455,38465,38465,3,1,2021.08.02 20:29,2021.08.11,2,2,3461,0
da,1191,168259,38353,38362,2,1,2021.08.02 20:29,2021.08.20,2,2,1116,519
da,1374,312456,37641,37767,2,1,2021.08.02 20:32,2021.08.06,3,2,2702,1029
da,1187,312458,36331,36331,3,1,2021.08.02 20:33,2021.08.14,2,2,691,0
da,595,312459,36137,37804,2,1,2021.08.02 20:35,2021.08.01,4,4,3834,519
da,5974,312083,37972,37972,2,1,2021.08.02 20:35,2021.08.10,4,4,2578,902
se,846,245770,38466,38472,2,1,2021.08.02 20:35,2021.08.10,2,2,2694,904
da,5974,72674,37972,37972,3,1,2021.08.02 20:35,2021.08.10,2,2,2568,519
da,509,312463,37983,37983,3,1,2021.08.02 20:35,2021.08.08,2,2,1861,0
da,2194,6044,37755,37755,2,1,2021.08.02 20:36,2021.08.17,2,2,3651,1103
da,7730,312464,36083,37937,2,1,2021.08.02 20:37,2021.08.27,2,2,4424,561
se,2905,257040,37443,38237,2,1,2021.08.02 20:38,2021.08.27,7,4,3973,0
da,6363,312462,36322,36322,3,1,2021.08.02 20:41,2021.08.22,2,2,4582,0
se,8006,312465,38467,38467,2,1,2021.08.02 20:43,2021.08.19,2,2,693,1351
da,830,136281,35903,36832,3,1,2021.08.02 20:43,2021.08.25,2,2,785,1029
da,645,135233,37390,37390,2,1,2021.08.02 20:44,2021.08.12,6,6,4487,672
da,1505,312468,36282,37780,3,1,2021.08.02 20:47,2021.08.10,8,8,3207,1029
da,1374,109301,36259,36259,2,1,2021.08.02 20:53,2021.12.03,5,2,4845,519
da,301,312469,36117,38434,2,1,2021.08.02 20:54,2021.08.27,2,2,3516,561
da,1474,43615,38369,38397,4,1,2021.08.02 20:55,2021.08.06,2,2,694,672
da,2463,312470,36458,37717,2,1,2021.08.02 20:55,2021.09.17,2,2,3976,1100
da,5670,13055,37634,37634,2,1,2021.08.02 20:59,2021.08.05,2,2,4473,903
de,499,312472,37845,37845,2,1,2021.08.02 20:59,2021.08.16,2,2,2408,0
se,1377,312473,36205,37300,2,1,2021.08.02 21:00,2021.08.18,4,4,3516,1037
da,499,312474,37845,37845,2,1,2021.08.02 21:01,2021.08.05,4,2,4373,0
se,1072,268025,35849,38427,3,1,2021.08.02 21:03,2021.08.31,2,2,4849,625
no,7763,254259,35868,35868,2,1,2021.08.02 21:05,2021.08.30,2,2,4651,915
se,846,312476,38466,38472,2,1,2021.08.02 21:06,2021.08.09,5,2,1186,0
da,1474,265661,38401,38401,3,1,2021.08.02 21:08,2021.08.21,4,2,2786,519
se,4086,312478,35330,35330,2,1,2021.08.02 21:10,2021.08.15,2,2,4248,625
da,7395,260185,37037,38444,2,1,2021.08.02 21:13,2021.08.16,2,2,1840,1100
da,966,312479,38061,38431,2,1,2021.08.02 21:15,2021.08.09,2,2,1508,1313
da,1474,264518,38369,38397,2,1,2021.08.02 21:16,2021.08.27,4,4,4884,519
se,5710,206697,38066,38132,3,1,2021.08.02 21:17,2021.08.21,2,2,4986,904
se,6945,312482,36805,36805,2,1,2021.08.02 21:19,2021.08.27,2,2,601,904
da,1474,253303,38369,38397,4,1,2021.08.02 21:20,2021.08.28,2,2,1505,519
da,6420,312483,35141,35141,3,1,2021.08.02 21:28,2021.08.02,2,2,1933,0
da,391,312027,35577,35577,7,1,2021.08.02 21:30,2021.08.22,4,4,2221,519
da,1665,34780,37737,37737,2,1,2021.08.02 21:33,2021.08.24,2,2,4508,1100
se,2773,295241,36246,38234,2,1,2021.08.02 21:34,2021.08.03,2,2,1422,625
de,6458,312485,36162,36162,3,1,2021.08.02 21:34,2021.08.06,2,2,2862,1131
da,3784,312183,35156,35156,4,1,2021.08.02 21:37,2021.08.08,4,4,1714,519
da,505,267558,36029,36609,2,1,2021.08.02 21:37,2021.08.21,2,2,3167,561
da,2995,253303,35558,37354,2,1,2021.08.02 21:38,2021.08.01,2,2,1662,519
se,2773,265765,36246,38234,2,1,2021.08.02 21:38,2021.08.07,2,2,4647,1037
da,4680,53083,36876,38127,3,1,2021.08.02 21:39,2021.08.27,3,3,4161,561
da,4953,312486,37344,37344,3,1,2021.08.02 21:42,2021.08.09,2,2,4020,1029
de,7690,312487,35070,35340,2,1,2021.08.02 21:45,2021.12.17,2,2,4914,1033
se,1442,225532,38048,38048,4,1,2021.08.02 21:54,2021.08.01,6,6,3405,0
da,1505,312488,36282,37780,2,1,2021.08.02 21:54,2021.08.19,4,4,3737,1029
da,3590,312489,37532,37714,3,1,2021.08.02 21:54,2021.08.25,2,2,4990,561
da,884,312490,35385,38134,1,1,2021.08.02 21:55,2021.08.23,2,2,931,1313
se,3636,312491,38465,38465,2,1,2021.08.02 21:56,2021.08.19,2,2,4728,625
da,1374,312492,37641,37767,2,1,2021.08.02 21:57,2021.08.08,2,2,2247,519
se,1232,312493,37493,38192,2,1,2021.08.02 22:01,2021.08.15,2,2,723,625
se,846,268092,38466,38472,2,1,2021.08.02 22:03,2021.08.07,2,2,3727,0
da,2681,312494,36245,36245,2,1,2021.08.02 22:04,2021.08.14,4,4,1186,561
se,846,301686,38058,38058,2,1,2021.08.02 22:07,2021.08.09,1,1,2735,625
da,2771,296716,35420,37323,2,1,2021.08.02 22:09,2021.08.26,2,2,2677,519
se,6828,312495,35626,35885,3,1,2021.08.02 22:10,2021.08.16,4,4,4565,277
se,846,267394,38466,38472,2,1,2021.08.02 22:17,2021.08.07,2,2,1257,891
da,1474,312497,38369,38397,2,1,2021.08.02 22:23,2021.08.12,2,2,1957,519
da,830,10043,35903,36832,3,1,2021.08.02 22:24,2021.08.27,2,2,3328,672
se,1232,312499,37493,38192,3,1,2021.08.02 22:25,2021.08.23,2,2,3930,1037
da,325,312286,36851,37052,2,2,2021.08.02 22:27,2021.08.22,2,2,1151,0
da,648,312500,37391,38414,2,1,2021.08.02 22:27,2021.08.09,3,3,2070,561
da,5534,312501,35665,35665,4,1,2021.08.02 22:34,2021.08.17,3,2,865,519
de,4124,312502,37063,37063,2,1,2021.08.02 22:40,2021.08.13,2,2,1850,1034
da,595,230776,36137,37804,3,1,2021.08.02 22:40,2021.08.06,2,2,4185,519
da,1474,312503,38401,38401,2,1,2021.08.02 22:40,2021.08.20,3,2,4088,0
da,1474,189027,38369,38397,2,1,2021.08.02 22:41,2021.08.13,2,2,4818,1029
de,509,312504,37983,37983,3,1,2021.08.02 22:45,2021.08.19,3,2,2377,815
da,6322,312505,35818,35818,2,1,2021.08.02 22:48,2021.08.16,2,2,2943,519
da,4637,312506,35796,38457,2,1,2021.08.02 22:50,2021.08.23,3,2,1537,0
da,846,312508,38058,38058,2,1,2021.08.02 23:01,2021.08.04,2,2,1528,561
da,8048,312509,36808,36808,2,1,2021.08.02 23:02,2021.08.07,3,3,3080,519
da,7730,222708,36083,37937,2,1,2021.08.02 23:09,2021.08.09,3,2,3597,903
se,1394,312511,36768,36768,2,1,2021.08.02 23:12,2021.08.16,2,2,4793,625
se,1394,311737,36816,36816,2,1,2021.08.02 23:23,2021.08.05,2,2,524,904
da,3029,312512,36846,36846,2,1,2021.08.02 23:24,2021.08.27,4,4,1511,58
se,4893,253351,38435,38435,3,1,2021.08.02 23:34,2021.08.15,2,2,2007,906
se,2125,298552,36678,37032,2,1,2021.08.02 23:39,2021.08.06,3,2,2433,1037
da,1688,64154,36309,36309,2,1,2021.08.02 23:50,2021.09.15,2,2,4108,1029
da,1191,312513,38353,38362,2,1,2021.08.02 23:55,2021.08.12,2,2,4152,561
no,8506,312516,38062,38062,2,1,2021.08.03 0:14,2021.08.01,2,2,3428,1185
se,6514,312517,38323,38323,3,1,2021.08.03 0:20,2021.08.22,2,2,3991,0
da,1665,312518,37737,37737,2,1,2021.08.03 0:32,2021.08.09,2,2,2823,0
da,595,145660,36137,37804,2,1,2021.08.03 0:42,2021.08.05,2,2,549,519
se,3975,150640,36753,37572,2,1,2021.08.03 0:55,2021.08.07,2,2,1659,625
da,648,312519,37391,38414,2,1,2021.08.03 0:56,2021.08.12,2,2,614,1029
da,1688,298319,36327,36327,2,2,2021.08.03 1:04,2021.09.26,2,2,3387,1313
da,7730,312520,37606,37935,3,1,2021.08.03 1:15,2021.08.29,2,2,1847,519
da,893,128058,36172,38080,2,1,2021.08.03 6:13,2021.08.16,2,2,3289,561
da,3078,213026,35820,38391,5,1,2021.08.03 7:05,2021.08.09,2,2,1655,561
da,1474,312521,38369,38397,2,1,2021.08.03 7:08,2021.08.27,2,2,1899,561
se,2127,312394,35958,38222,3,2,2021.08.03 7:39,2021.08.10,2,2,4166,625
da,995,135373,36601,36601,5,1,2021.08.03 7:53,2021.08.02,4,4,4842,903
da,3762,312524,33954,37330,2,1,2021.08.03 8:02,2021.11.10,2,2,586,672
se,5710,312525,38066,38132,3,1,2021.08.03 8:25,2021.08.12,3,2,1695,625
da,301,260758,36117,38434,2,1,2021.08.03 8:26,2021.08.06,2,2,2903,903
da,893,240114,36172,38080,2,1,2021.08.03 8:26,2021.08.13,2,2,1130,561
da,1377,193729,36205,37300,2,1,2021.08.03 8:27,2021.08.08,2,2,2407,519
da,1456,312526,36527,37298,3,1,2021.08.03 8:45,2021.08.27,4,4,1177,561
da,1505,149860,36282,37780,2,1,2021.08.03 8:52,2021.08.02,4,2,4501,1331
da,645,24874,37390,37390,2,1,2021.08.03 9:00,2021.08.15,2,2,1456,1099
de,7732,312527,35954,35954,2,1,2021.08.03 9:04,2021.08.06,2,2,4624,1310
da,1474,260242,38369,38397,3,1,2021.08.03 9:04,2021.08.13,2,2,2419,519
da,1930,312528,35151,38485,4,1,2021.08.03 9:07,2021.08.25,2,2,2563,0
da,2793,138454,33889,33894,2,1,2021.08.03 9:08,2021.08.21,2,2,1703,519
da,1031,93036,36173,38099,1,1,2021.08.03 9:10,2021.08.07,2,2,2944,901
da,1834,279555,35423,35423,3,2,2021.08.03 9:11,2021.08.13,2,2,4720,0
da,1071,17126,38356,38356,2,1,2021.08.03 9:14,2021.08.16,2,2,1379,902
de,1072,312530,36774,38479,4,1,2021.08.03 9:15,2021.08.05,2,2,1283,436
no,6587,61884,37380,37380,2,1,2021.08.03 9:21,2021.08.10,4,4,4521,1031
da,985,271731,36068,36068,7,2,2021.08.03 9:23,2021.08.23,4,2,2478,0
da,5438,168606,36619,37322,2,1,2021.08.03 9:27,2021.08.17,3,2,3546,1099
da,1388,30367,36278,36278,3,1,2021.08.03 9:30,2021.08.02,6,6,4265,1029
da,1688,312531,36327,36327,2,1,2021.08.03 9:32,2021.08.29,2,2,1998,0
da,830,312418,35903,36832,2,1,2021.08.03 9:37,2021.08.18,2,2,3091,519
da,5394,260687,35108,36253,5,1,2021.08.03 9:38,2021.08.08,4,4,1371,0
da,6322,62816,35818,35818,4,1,2021.08.03 9:41,2021.09.20,4,4,4005,519
da,492,312532,37638,37795,7,1,2021.08.03 9:41,2021.08.28,2,2,2416,0
se,1394,312533,38463,38464,2,1,2021.08.03 9:42,2021.08.05,2,2,2797,1114
da,1505,24348,36282,37780,2,1,2021.08.03 9:48,2021.08.12,2,2,2674,1099
da,3784,311482,35156,35156,6,2,2021.08.03 9:48,2021.08.10,5,5,3418,519
da,1474,212880,38369,38397,2,1,2021.08.03 9:48,2021.08.11,2,2,3300,1029
da,3784,311482,35156,35156,2,1,2021.08.03 9:49,2021.08.16,5,5,4389,519
da,1474,310650,38369,38397,2,1,2021.08.03 9:49,2021.08.26,2,2,559,1029
da,301,240817,36117,38434,2,1,2021.08.03 9:50,2021.08.22,2,2,927,561
da,509,218106,35830,38328,7,1,2021.08.03 9:51,2021.08.26,5,5,2473,0
da,2995,190606,35558,37354,2,1,2021.08.03 9:52,2021.08.28,2,2,2575,1099
se,6514,312535,38323,38323,3,1,2021.08.03 9:53,2021.08.22,2,2,1405,625
se,6969,256459,37351,38146,2,1,2021.08.03 9:55,2021.08.12,2,2,719,990
da,7520,26116,37866,37866,2,1,2021.08.03 9:55,2021.08.17,4,4,4711,561
da,647,24348,37388,37388,2,1,2021.08.03 9:55,2021.08.14,2,2,4934,1099
no,4662,144613,36019,36019,2,1,2021.08.03 9:56,2021.08.05,2,2,1380,0
da,5422,312536,36087,38321,5,1,2021.08.03 9:57,2021.08.31,2,2,1496,0
da,2681,312537,36245,36245,3,1,2021.08.03 10:02,2021.08.03,2,2,2250,519
se,1394,293635,38463,38464,3,1,2021.08.03 10:05,2021.08.08,2,2,3199,625
se,610,239580,38046,38170,3,1,2021.08.03 10:06,2021.08.20,2,2,571,1086
da,1388,312539,36278,36278,2,1,2021.08.03 10:07,2021.08.18,2,2,1400,0
no,7763,228262,35868,35868,3,1,2021.08.03 10:07,2021.08.18,2,2,4488,914
da,4637,197093,38418,38456,3,1,2021.08.03 10:08,2021.08.22,2,2,2447,1331
da,648,32588,37391,38414,2,1,2021.08.03 10:08,2021.08.19,2,2,4779,903
da,1474,277759,38401,38401,2,1,2021.08.03 10:10,2021.08.13,2,2,598,519
da,5437,32588,38349,38484,2,1,2021.08.03 10:12,2021.08.21,2,2,3476,903
se,3636,311027,38465,38465,2,2,2021.08.03 10:13,2021.08.12,4,4,4637,1343
de,1072,312541,36113,38486,2,1,2021.08.03 10:14,2021.08.17,5,4,2618,436
se,995,312542,36601,36601,2,1,2021.08.03 10:14,2021.08.03,2,2,1862,0
da,1930,312543,35151,38485,2,1,2021.08.03 10:16,2021.08.02,5,5,1960,519
da,7516,312544,35263,37987,2,1,2021.08.03 10:17,2021.08.20,2,2,619,1208
da,830,160161,35903,36832,2,1,2021.08.03 10:18,2021.09.08,2,2,3207,902
da,4274,312545,38036,38036,3,1,2021.08.03 10:20,2021.08.20,2,2,2216,561
